PERIODO,MES,DIRECTORIO,SECUENCIA_P,ORDEN,INGLABO,P6500,P6800,RAMA2D_R4,RAMA4D_R4,OFICIO_C8,P6430,P6040,P3271,P3042,DPTO,AREA,CLASE
20240103,1,7671945,1,1,1160000.0,1160000.0,48,82,8220,4214,1,25,2,10.0,8,8.0,1
20240103,1,7671945,1,3,1160000.0,1160000.0,48,10,1012,4321,1,28,1,10.0,8,8.0,1
20240103,1,7671946,1,1,3000000.0,3000000.0,48,71,7120,2133,1,46,1,10.0,8,8.0,1
20240103,1,7671948,1,1,2000000.0,2000000.0,48,47,4754,5223,1,51,1,9.0,8,8.0,1
20240103,1,7671949,1,1,8600000.0,4600000.0,40,85,8544,2310,1,36,1,12.0,8,8.0,1
20240103,1,7671949,1,2,4000000.0,4000000.0,48,42,4210,3123,1,33,2,10.0,8,8.0,1
20240103,1,7671950,2,2,3000000.0,3000000.0,40,47,4774,5223,1,32,2,10.0,8,8.0,1
20240103,1,7671951,1,1,3000000.0,3000000.0,40,80,8010,3322,1,47,2,11.0,8,8.0,1
20240103,1,7671953,1,4,,,48,85,8544,1223,1,29,1,10.0,8,8.0,1
20240103,1,7671955,1,2,2600000.0,2600000.0,48,47,4771,5242,1,29,2,9.0,8,8.0,1
20240103,1,7671960,1,1,1160000.0,1160000.0,48,25,2511,7212,1,33,1,5.0,8,8.0,1
20240103,1,7671961,1,2,1300000.0,1300000.0,60,80,8010,5414,1,45,1,8.0,8,8.0,1
20240103,1,7671962,1,4,600000.0,600000.0,60,41,4111,9313,1,22,1,5.0,8,8.0,1
20240103,1,7671962,1,7,1300000.0,1300000.0,48,31,3120,8159,1,20,1,5.0,8,8.0,1
20240103,1,7671963,1,1,560000.0,560000.0,40,24,2431,3135,1,33,1,5.0,8,8.0,1
20240103,1,7671967,1,6,1160000.0,1160000.0,48,86,8610,2634,1,23,2,10.0,8,8.0,1
20240103,1,7671968,1,1,5900000.0,4500000.0,48,86,8610,2131,1,37,2,10.0,8,8.0,1
20240103,1,7671970,2,1,1160000.0,1160000.0,72,84,8424,5414,1,46,2,5.0,8,8.0,1
20240103,1,7671972,1,2,1300000.0,1300000.0,50,68,6820,7411,1,32,1,5.0,8,8.0,1
20240103,1,7671973,1,3,1160000.0,1160000.0,48,61,6110,3522,1,27,1,8.0,8,8.0,1
20240103,1,7671975,1,1,4000000.0,4000000.0,50,59,5920,2652,1,39,1,10.0,8,8.0,1
20240103,1,7671982,1,1,1160000.0,1160000.0,48,49,4930,7231,1,47,1,5.0,8,8.0,1
20240103,1,7671984,1,1,1700000.0,1700000.0,48,23,2310,9321,1,33,1,5.0,8,8.0,1
20240103,1,7671984,1,2,1160000.0,1160000.0,48,85,8544,9112,1,33,2,5.0,8,8.0,1
20240103,1,7671986,1,1,1300000.0,1300000.0,48,85,8511,5120,1,52,2,8.0,8,8.0,1
20240103,1,7671986,1,4,1300000.0,1300000.0,48,56,5611,5230,1,24,2,6.0,8,8.0,1
20240103,1,7671989,1,1,1480000.0,1480000.0,72,50,5022,5414,1,35,1,5.0,8,8.0,1
20240103,1,7671989,1,2,1400000.0,1400000.0,48,68,6820,7412,1,41,2,5.0,8,8.0,1
20240103,1,7671990,1,1,1500000.0,1500000.0,48,46,4665,1420,1,42,1,8.0,8,8.0,1
20240103,1,7671990,1,2,2000000.0,2000000.0,48,23,2395,1420,1,38,2,10.0,8,8.0,1
20240103,1,7671994,1,5,500000.0,500000.0,40,15,1513,8153,1,30,2,5.0,8,8.0,1
20240103,1,7671995,1,1,1160000.0,1160000.0,48,10,1081,7512,1,39,1,5.0,8,8.0,1
20240103,1,7671996,1,1,1500000.0,1500000.0,48,10,1040,5242,1,48,2,8.0,8,8.0,1
20240103,1,7671996,1,2,1500000.0,1500000.0,48,62,6201,2512,1,31,1,10.0,8,8.0,1
20240103,1,7672000,1,2,1300000.0,1300000.0,48,86,8610,5321,1,36,2,9.0,8,8.0,1
20240103,1,7672002,1,1,1160000.0,1160000.0,72,56,5630,5414,1,43,1,5.0,8,8.0,1
20240103,1,7672004,1,2,1300000.0,1300000.0,48,35,3520,7126,1,47,1,3.0,8,8.0,1
20240103,1,7672004,1,3,1300000.0,1300000.0,48,49,4923,4321,1,20,1,9.0,8,8.0,1
20240103,1,7672004,1,5,1300000.0,1300000.0,48,86,8610,5329,1,22,1,10.0,8,8.0,1
20240103,1,7672004,1,6,1300000.0,1300000.0,48,78,7810,4110,1,23,2,10.0,8,8.0,1
20240103,1,7672006,1,3,1160000.0,1160000.0,48,25,2511,7212,1,27,1,5.0,8,8.0,1
20240103,1,7672008,1,2,1160000.0,1160000.0,48,96,9603,9112,1,42,1,5.0,8,8.0,1
20240103,1,7672010,1,2,400000.0,400000.0,25,47,4723,5223,1,33,2,5.0,8,8.0,1
20240103,1,7672011,1,2,750000.0,750000.0,48,95,9529,7234,1,22,1,5.0,8,8.0,1
20240103,1,7672012,1,2,1160000.0,1160000.0,48,20,2023,8131,1,21,1,3.0,8,8.0,1
20240103,1,7672014,1,9,1200000.0,1200000.0,40,86,8621,4120,1,45,2,8.0,8,8.0,1
20240103,1,7672015,2,1,1300000.0,1300000.0,48,47,4711,9621,1,39,1,10.0,8,8.0,1
20240103,1,7672016,1,3,1300000.0,1300000.0,48,73,7310,2166,1,40,1,9.0,8,8.0,1
20240103,1,7672017,1,4,1800000.0,1800000.0,48,32,3210,2411,1,38,2,10.0,8,8.0,1
20240103,1,7672018,1,3,1500000.0,1500000.0,48,85,8544,4120,1,30,2,10.0,8,8.0,1
20240103,1,7672018,3,1,1300000.0,1300000.0,60,33,3313,7421,1,58,1,8.0,8,8.0,1
20240103,1,7672023,1,4,1500000.0,1500000.0,48,71,7120,3111,1,20,2,10.0,8,8.0,1
20240103,1,7672024,1,3,1200000.0,1200000.0,48,86,8621,2352,1,42,2,10.0,8,8.0,1
20240103,1,7672026,1,1,1000000.0,1000000.0,48,47,4771,5223,1,48,2,9.0,8,8.0,1
20240103,1,7672027,1,4,1300000.0,1300000.0,48,10,1040,4311,1,28,1,10.0,8,8.0,1
20240103,1,7672027,1,8,1500000.0,1500000.0,48,27,2750,3322,1,56,2,8.0,8,8.0,1
20240103,1,7672027,1,10,1300000.0,1300000.0,48,46,4669,5230,1,22,1,10.0,8,8.0,1
20240103,1,7672027,1,11,1600000.0,1600000.0,40,22,2229,3322,1,54,2,8.0,8,8.0,1
20240103,1,7672027,1,12,1600000.0,1600000.0,48,56,5619,5132,1,28,2,5.0,8,8.0,1
20240103,1,7672029,1,2,900000.0,900000.0,48,47,4773,8321,1,53,1,4.0,8,8.0,1
20240103,1,7672029,1,6,1160000.0,1160000.0,48,11,1104,7233,1,70,1,3.0,8,8.0,1
20240103,1,7672030,1,2,1160000.0,1160000.0,48,86,8610,5321,1,46,2,10.0,8,8.0,1
20240103,1,7672032,1,3,1160000.0,1160000.0,48,38,3811,9613,1,41,1,5.0,8,8.0,1
20240103,1,7672032,1,6,1160000.0,1160000.0,48,82,8220,4222,1,26,2,8.0,8,8.0,1
20240103,1,7672032,1,8,1160000.0,1160000.0,48,29,2910,5230,1,25,2,10.0,8,8.0,1
20240103,1,7672035,1,1,2750000.0,2500000.0,48,50,5022,8350,1,60,1,4.0,8,8.0,1
20240103,1,7672039,1,2,1200000.0,1200000.0,48,56,5611,5120,1,34,2,10.0,8,8.0,1
20240103,1,7672040,1,1,1200000.0,1200000.0,60,56,5611,5131,1,48,1,3.0,8,8.0,1
20240103,1,7672046,1,2,1160000.0,1160000.0,48,49,4923,8332,1,59,1,8.0,8,8.0,1
20240103,1,7672046,1,4,1160000.0,1160000.0,48,13,1312,3122,1,61,1,8.0,8,8.0,1
20240103,1,7672048,1,1,1700000.0,1700000.0,48,49,4923,8323,1,37,1,5.0,8,8.0,1
20240103,1,7672049,1,2,900000.0,900000.0,70,52,5224,9333,1,51,1,3.0,8,8.0,1
20240103,1,7672049,1,3,2000000.0,2000000.0,48,82,8220,3322,1,21,1,10.0,8,8.0,1
20240103,1,7672051,1,2,1160000.0,1160000.0,48,56,5611,4321,1,23,1,5.0,8,8.0,1
20240103,1,7672052,1,1,1400000.0,1400000.0,48,49,4921,5112,1,47,1,5.0,8,8.0,1
20240103,1,7672052,1,2,1300000.0,1300000.0,60,85,8530,9112,1,37,2,5.0,8,8.0,1
20240103,1,7672055,1,1,1200000.0,1200000.0,48,86,8691,3211,1,35,2,8.0,8,8.0,1
20240103,1,7672055,1,2,1600000.0,1600000.0,60,41,4111,7126,1,37,1,5.0,8,8.0,1
20240103,1,7672056,1,1,1700000.0,1700000.0,70,49,4921,8331,1,28,1,5.0,8,8.0,1
20240103,1,7672056,1,2,1200000.0,1200000.0,50,14,1410,7531,1,22,2,8.0,8,8.0,1
20240103,1,7672057,1,1,3000000.0,3000000.0,45,62,6209,2511,1,23,1,10.0,8,8.0,1
20240103,1,7672058,1,1,2000000.0,1500000.0,60,22,2229,8142,1,50,1,8.0,8,8.0,1
20240103,1,7672059,1,1,1300000.0,1300000.0,60,11,1103,8344,1,36,1,5.0,8,8.0,1
20240103,1,7672065,1,1,16000000.0,16000000.0,40,58,5820,2511,1,38,1,10.0,8,8.0,1
20240103,1,7672066,1,3,1300000.0,1300000.0,48,47,4773,5223,1,39,2,5.0,8,8.0,1
20240103,1,7672067,1,1,16000000.0,16000000.0,46,85,8544,2310,1,55,1,13.0,8,8.0,1
20240103,1,7672068,1,3,1500000.0,1500000.0,48,86,8621,2264,1,38,2,10.0,8,8.0,1
20240103,1,7672068,1,4,3500000.0,3500000.0,48,86,8610,2221,1,44,2,10.0,8,8.0,1
20240103,1,7672069,1,1,3600000.0,3600000.0,48,35,3520,3511,1,34,1,8.0,8,8.0,1
20240103,1,7672069,1,2,4000000.0,4000000.0,48,64,6423,2412,1,37,2,10.0,8,8.0,1
20240103,1,7672074,1,1,2000000.0,2000000.0,40,58,5820,2511,1,43,1,10.0,8,8.0,1
20240103,1,7678159,1,1,1300000.0,1300000.0,48,85,8544,5153,1,42,1,9.0,8,8.0,1
20240104,1,7678163,1,1,7800000.0,7800000.0,48,94,9499,2411,1,46,2,11.0,8,8.0,1
20240104,1,7678166,1,1,1300000.0,1300000.0,48,22,2229,8142,1,39,1,4.0,8,8.0,1
20240104,1,7678166,1,3,1300000.0,1300000.0,48,11,1104,5242,1,18,2,5.0,8,8.0,1
20240104,1,7682270,1,2,1200000.0,1200000.0,40,85,8559,8183,1,26,1,10.0,8,8.0,1
20240104,1,7682271,1,4,1160000.0,1160000.0,48,22,2229,8142,1,34,1,5.0,8,8.0,1
20240104,1,7682273,1,1,2000000.0,2000000.0,40,85,8530,2330,1,63,1,10.0,8,8.0,1
20240104,1,7682274,1,1,3900000.0,3900000.0,46,69,6910,2411,1,23,2,10.0,8,8.0,1
20240104,1,7682276,1,2,1500000.0,1500000.0,40,24,2410,3322,1,57,1,10.0,8,8.0,1
20240104,1,7682276,1,3,3000000.0,3000000.0,44,86,8610,5151,1,23,2,10.0,8,8.0,1
20240104,1,7682277,1,2,3600000.0,3600000.0,40,36,3600,3341,1,35,2,11.0,8,8.0,1
20240104,1,7682278,1,3,,,48,82,8220,3341,1,41,1,10.0,8,8.0,1
20240104,1,7682279,1,1,1600000.0,1600000.0,48,47,4754,4311,1,26,2,8.0,8,8.0,1
20240104,1,7682281,1,1,3200000.0,1500000.0,84,47,4711,1420,1,45,1,3.0,8,8.0,1
20240104,1,7682281,1,4,1600000.0,800000.0,84,47,4711,5223,1,41,1,5.0,8,8.0,1
20240104,1,7682283,1,2,1000000.0,1000000.0,40,96,9602,5141,1,55,2,8.0,8,8.0,1
20240104,1,7682283,1,3,1600000.0,1600000.0,40,69,6910,2611,1,31,1,10.0,8,8.0,1
20240104,1,7682284,1,4,3000000.0,3000000.0,60,82,8220,4222,1,28,2,10.0,8,8.0,1
20240104,1,7682284,1,5,1800000.0,1800000.0,48,82,8220,4222,1,32,1,5.0,8,8.0,1
20240104,1,7682286,1,1,1600000.0,1600000.0,50,56,5611,1412,1,64,1,5.0,8,8.0,1
20240104,1,7682289,1,2,4000000.0,4000000.0,48,86,8610,2211,1,50,1,10.0,8,8.0,1
20240104,1,7682293,1,1,4000000.0,4000000.0,48,85,8543,2411,1,46,2,10.0,8,8.0,1
20240104,1,7682293,1,2,2600000.0,2600000.0,48,49,4923,3339,1,21,1,10.0,8,8.0,1
20240104,1,7682294,1,1,850000.0,850000.0,48,96,9609,5142,1,43,2,9.0,8,8.0,1
20240104,1,7682295,1,2,2500000.0,2500000.0,44,80,8010,1212,1,42,2,10.0,8,8.0,1
20240104,1,7682297,1,1,1500000.0,1500000.0,40,86,8610,2264,1,36,1,11.0,8,8.0,1
20240104,1,7682297,1,2,1160000.0,1160000.0,48,86,8621,5321,1,31,2,8.0,8,8.0,1
20240104,1,7682298,1,1,2300000.0,2300000.0,48,86,8610,2634,1,32,2,11.0,8,8.0,1
20240104,1,7682299,1,1,2800000.0,2800000.0,48,64,6412,3322,1,47,2,10.0,8,8.0,1
20240104,1,7682300,1,1,1500000.0,1500000.0,48,55,5511,3434,1,33,1,8.0,8,8.0,1
20240104,1,7682302,1,1,2300000.0,2300000.0,48,45,4520,5223,1,50,1,5.0,8,8.0,1
20240104,1,7682307,1,1,3000000.0,3000000.0,30,47,4771,2411,1,33,2,10.0,8,8.0,1
20240104,1,7682308,1,1,2950000.0,1500000.0,20,86,8622,2261,1,24,2,10.0,8,8.0,1
20240104,1,7682309,1,1,3500000.0,3500000.0,47,86,8610,2411,1,55,1,10.0,8,8.0,1
20240104,1,7682318,1,1,1400000.0,1400000.0,48,68,6820,5414,1,56,1,10.0,8,8.0,1
20240104,1,7682318,1,2,1160000.0,1160000.0,48,31,3110,4120,1,54,2,10.0,8,8.0,1
20240104,1,7682321,1,1,1500000.0,1500000.0,48,46,4631,5223,1,43,1,9.0,8,8.0,1
20240104,1,7682321,1,5,2000000.0,2000000.0,48,46,4631,5223,1,62,2,4.0,8,8.0,1
20240104,1,7682324,1,1,1850000.0,1850000.0,48,20,2023,9321,1,36,1,8.0,8,8.0,1
20240104,1,7682324,1,2,1910000.0,1910000.0,48,86,8621,2264,1,35,2,11.0,8,8.0,1
20240104,1,7682330,1,3,1160000.0,1160000.0,25,47,4773,5223,1,24,1,8.0,8,8.0,1
20240104,1,7682333,1,5,1250000.0,1250000.0,50,31,3110,7316,1,40,1,4.0,8,8.0,1
20240104,1,7682335,1,1,1050000.0,800000.0,72,49,4923,8332,1,76,1,3.0,8,8.0,1
20240104,1,7682335,1,3,500000.0,500000.0,48,56,5611,5120,1,45,2,3.0,8,8.0,1
20240104,1,7682335,1,4,800000.0,800000.0,70,41,4112,7112,1,50,1,1.0,8,8.0,1
20240104,1,7682335,1,8,680000.0,680000.0,60,56,5619,9411,1,30,1,3.0,8,8.0,1
20240104,1,7682337,1,4,1300000.0,1300000.0,48,68,6820,9112,1,33,1,5.0,8,8.0,1
20240104,1,7682337,1,6,1300000.0,1300000.0,48,10,1081,9112,1,31,2,5.0,8,8.0,1
20240104,1,7682339,1,2,1160000.0,1160000.0,48,85,8530,9112,1,39,2,5.0,8,8.0,1
20240104,1,7682342,1,4,1160000.0,1160000.0,70,87,8730,5322,1,59,1,3.0,8,8.0,1
20240104,1,7682344,1,1,2400000.0,2400000.0,48,35,3520,9626,1,35,1,5.0,8,8.0,1
20240104,1,7682345,1,1,500000.0,500000.0,30,41,4111,9313,1,54,1,4.0,8,8.0,1
20240104,1,7682347,1,1,1160000.0,1160000.0,48,71,7111,5414,1,25,1,5.0,8,8.0,1
20240104,1,7682347,1,2,80000.0,80000.0,20,47,4773,5223,1,27,2,4.0,8,8.0,1
20240104,1,7682349,1,1,900000.0,900000.0,48,49,4923,8332,1,42,1,5.0,8,8.0,1
20240104,1,7682355,1,1,1600000.0,1600000.0,48,61,6130,7422,1,39,1,9.0,8,8.0,1
20240104,1,7682355,1,5,1300000.0,1300000.0,48,47,4719,9334,1,29,1,8.0,8,8.0,1
20240104,1,7682358,1,3,1300000.0,1300000.0,48,86,8610,4229,1,22,2,8.0,8,8.0,1
20240104,1,7682358,1,4,1500000.0,1500000.0,60,86,8610,3511,1,24,1,8.0,8,8.0,1
20240104,1,7682359,1,1,1300000.0,1300000.0,60,43,4321,7413,1,32,1,5.0,8,8.0,1
20240104,1,7682359,1,2,1300000.0,1300000.0,48,86,8610,5329,1,32,2,5.0,8,8.0,1
20240104,1,7682361,1,2,400000.0,400000.0,24,85,8552,2355,1,33,2,8.0,8,8.0,1
20240104,1,7682362,1,1,1500000.0,1500000.0,72,84,8424,5414,1,57,1,5.0,8,8.0,1
20240104,1,7682364,1,1,1200000.0,1200000.0,48,47,4754,5223,1,61,1,5.0,8,8.0,1
20240104,1,7682364,1,4,1300000.0,1300000.0,48,93,9329,4110,1,28,1,10.0,8,8.0,1
20240104,1,7682365,1,1,1200000.0,1200000.0,50,96,9602,5141,1,35,2,5.0,8,8.0,1
20240104,1,7682365,1,3,950000.0,950000.0,45,96,9602,9112,1,38,2,8.0,8,8.0,1
20240104,1,7682365,1,4,800000.0,800000.0,40,96,9602,5142,1,20,2,5.0,8,8.0,1
20240104,1,7682365,1,7,1060000.0,1060000.0,48,47,4774,5223,1,21,1,5.0,8,8.0,1
20240104,1,7682366,1,1,800000.0,800000.0,70,47,4711,5223,1,67,2,3.0,8,8.0,1
20240104,1,7682366,1,2,600000.0,600000.0,70,47,4711,5223,1,66,1,3.0,8,8.0,1
20240104,1,7682366,1,3,600000.0,600000.0,70,47,4711,5223,1,50,2,5.0,8,8.0,1
20240104,1,7682367,1,1,2320000.0,2320000.0,48,56,5611,3434,1,28,1,5.0,8,8.0,1
20240104,1,7682368,1,1,400000.0,400000.0,40,49,4923,8332,1,51,1,5.0,8,8.0,1
20240104,1,7682372,1,1,960000.0,720000.0,48,46,4665,9612,1,19,1,5.0,8,8.0,1
20240104,1,7682373,1,2,1160000.0,1160000.0,36,47,4773,3213,1,23,2,8.0,8,8.0,1
20240104,1,7682373,1,3,1160000.0,1160000.0,48,20,2011,8183,1,37,1,5.0,8,8.0,1
20240104,1,7682375,1,1,1900000.0,1400000.0,48,13,1399,8152,1,46,1,5.0,8,8.0,1
20240104,1,7682376,1,3,1200000.0,1200000.0,70,55,5530,5414,1,41,1,10.0,8,8.0,1
20240104,1,7682376,1,5,1520000.0,1160000.0,90,46,4631,9621,1,20,1,5.0,8,8.0,1
20240104,1,7682377,1,2,1400000.0,1400000.0,48,64,6422,4214,1,37,2,8.0,8,8.0,1
20240104,1,7682378,1,2,500000.0,500000.0,30,85,8530,2330,1,45,2,7.0,8,8.0,1
20240104,1,7682378,1,4,1160000.0,1160000.0,47,47,4772,5223,1,35,2,8.0,8,8.0,1
20240104,1,7682379,1,4,1300000.0,1300000.0,48,47,4772,5230,1,35,2,5.0,8,8.0,1
20240104,1,7682381,1,1,1160000.0,1160000.0,48,45,4530,4321,1,27,1,8.0,8,8.0,1
20240104,1,7682382,1,2,300000.0,300000.0,25,85,8530,2341,1,40,2,10.0,8,8.0,1
20240104,1,7682383,1,1,1160000.0,1160000.0,48,46,4652,5223,1,53,1,8.0,8,8.0,1
20240104,1,7682383,1,2,1500000.0,1500000.0,48,46,4645,5221,1,49,2,8.0,8,8.0,1
20240104,1,7682383,1,4,1160000.0,1160000.0,48,10,1083,5221,1,24,2,9.0,8,8.0,1
20240104,1,7682385,1,1,1600000.0,1600000.0,48,56,5611,2166,1,28,2,5.0,8,8.0,1
20240104,1,7682386,1,2,1160000.0,1160000.0,48,10,1089,9112,1,33,1,5.0,8,8.0,1
20240104,1,7682389,1,2,700000.0,700000.0,30,45,4520,9122,1,40,1,3.0,8,8.0,1
20240104,1,7682390,1,2,800000.0,800000.0,48,41,4111,7111,1,28,1,3.0,8,8.0,1
20240104,1,7682391,1,5,1300000.0,1300000.0,48,82,8220,4222,1,19,1,5.0,8,8.0,1
20240104,1,7682397,1,4,1460000.0,1460000.0,60,47,4711,7511,1,30,1,5.0,8,8.0,1
20240104,1,7682399,1,1,1000000.0,1000000.0,50,15,1522,7536,1,47,1,4.0,8,8.0,1
20240104,1,7682402,1,1,2500000.0,2500000.0,48,23,2310,3122,1,37,1,8.0,8,8.0,1
20240104,1,7682404,1,1,1300000.0,1300000.0,48,46,4632,4321,1,37,2,8.0,8,8.0,1
20240104,1,7682405,1,2,500000.0,500000.0,40,41,4111,9313,1,30,1,5.0,8,8.0,1
20240104,1,7682405,1,6,1160000.0,1160000.0,48,47,4754,4214,1,34,2,5.0,8,8.0,1
20240104,1,7682409,1,3,700000.0,700000.0,50,64,6499,4214,1,28,1,4.0,8,8.0,1
20240104,1,7682410,1,1,1800000.0,1800000.0,48,47,4773,1420,1,53,1,8.0,8,8.0,1
20240104,1,7682411,1,1,1300000.0,1300000.0,48,14,1410,7531,1,38,2,8.0,8,8.0,1
20240104,1,7682411,1,6,,,48,53,5320,8344,1,41,1,8.0,8,8.0,1
20240104,1,7682413,1,1,1300000.0,1300000.0,48,82,8291,1211,1,52,1,10.0,8,8.0,1
20240104,1,7682414,1,3,1300000.0,1300000.0,70,53,5320,8332,1,50,1,5.0,8,8.0,1
20240104,1,7682414,1,5,1300000.0,1300000.0,48,42,4210,3257,1,25,2,9.0,8,8.0,1
20240104,1,7682414,1,6,2000000.0,2000000.0,48,56,5611,9621,1,27,1,5.0,8,8.0,1
20240104,1,7682417,1,1,1950000.0,1800000.0,72,11,1104,7233,1,38,1,8.0,8,8.0,1
20240104,1,7682417,1,2,2500000.0,2500000.0,48,42,4210,1212,1,41,2,10.0,8,8.0,1
20240104,1,7682421,1,2,1400000.0,1400000.0,48,86,8621,5321,1,29,1,8.0,8,8.0,1
20240104,1,7682421,1,3,1300000.0,1200000.0,60,56,5611,9412,1,32,1,5.0,8,8.0,1
20240104,1,7682423,1,1,1300000.0,1300000.0,60,86,8610,9112,1,40,1,9.0,8,8.0,1
20240104,1,7682425,1,2,900000.0,900000.0,30,85,8530,2330,1,44,2,10.0,8,8.0,1
20240104,1,7682425,1,4,1500000.0,1500000.0,40,85,8530,5312,1,28,2,10.0,8,8.0,1
20240104,1,7682427,1,1,1160000.0,1160000.0,48,13,1392,8344,1,53,1,5.0,8,8.0,1
20240104,1,7682427,1,2,1200000.0,1200000.0,48,17,1701,9321,1,44,2,5.0,8,8.0,1
20240104,1,7682429,1,1,1160000.0,1160000.0,48,47,4769,3343,1,40,2,8.0,8,8.0,1
20240103,1,7685255,1,2,800000.0,800000.0,60,10,1081,9412,1,19,1,5.0,8,8.0,1
20240103,1,7685255,1,5,600000.0,600000.0,40,47,4721,5223,1,31,1,4.0,8,8.0,1
20240205,2,7685814,1,3,1300000.0,1300000.0,48,47,4741,3322,1,25,1,5.0,8,8.0,1
20240205,2,7685817,1,3,6500000.0,6500000.0,48,21,2100,1212,1,36,1,11.0,8,8.0,1
20240205,2,7685819,1,1,1300000.0,1300000.0,48,47,4752,4311,1,63,2,8.0,8,8.0,1
20240205,2,7685820,1,1,900000.0,900000.0,40,43,4321,7411,1,70,1,8.0,8,8.0,1
20240205,2,7685821,1,1,1200000.0,1200000.0,50,41,4111,9313,1,35,1,5.0,8,8.0,1
20240205,2,7685824,1,1,1192000.0,912000.0,72,56,5619,5212,1,53,2,5.0,8,8.0,1
20240205,2,7685825,1,1,1900000.0,1900000.0,47,71,7120,9333,1,54,1,5.0,8,8.0,1
20240205,2,7685825,1,3,400000.0,400000.0,24,56,5611,9621,1,17,1,8.0,8,8.0,1
20240205,2,7685827,1,2,1200000.0,1200000.0,48,10,1081,7512,1,32,1,8.0,8,8.0,1
20240205,2,7687958,1,1,9000000.0,9000000.0,45,85,8544,1412,1,38,1,12.0,8,8.0,1
20240205,2,7687961,1,1,2600000.0,2600000.0,48,73,7320,4227,1,61,2,10.0,8,8.0,1
20240205,2,7687962,1,2,2500000.0,2500000.0,45,82,8220,3341,1,23,1,10.0,8,8.0,1
20240205,2,7687965,1,1,4000000.0,4000000.0,40,86,8621,2269,1,53,1,11.0,8,8.0,1
20240205,2,7687965,1,2,6000000.0,6000000.0,40,86,8621,1342,1,45,2,11.0,8,8.0,1
20240205,2,7687969,1,3,1300000.0,1300000.0,48,47,4711,5414,1,47,1,5.0,8,8.0,1
20240205,2,7687969,1,4,1300000.0,1300000.0,48,85,8544,2411,1,25,2,10.0,8,8.0,1
20240205,2,7687970,1,2,2600000.0,2600000.0,48,64,6412,4211,1,38,1,10.0,8,8.0,1
20240205,2,7687971,1,3,1500000.0,1500000.0,48,35,3514,8323,1,59,1,5.0,8,8.0,1
20240205,2,7687972,1,1,1300000.0,1300000.0,48,64,6499,4214,1,45,1,5.0,8,8.0,1
20240205,2,7687973,1,4,1200000.0,1200000.0,47,47,4719,2423,1,45,1,10.0,8,8.0,1
20240205,2,7687974,1,1,3900000.0,3900000.0,46,73,7310,2611,1,49,1,10.0,8,8.0,1
20240205,2,7687974,1,2,4000000.0,4000000.0,48,84,8430,2211,1,54,2,10.0,8,8.0,1
20240205,2,7687977,1,2,1000000.0,1000000.0,32,47,4724,5223,1,25,1,8.0,8,8.0,1
20240205,2,7687980,1,1,1800000.0,1800000.0,48,64,6412,3312,1,41,1,9.0,8,8.0,1
20240205,2,7687980,1,2,1300000.0,1300000.0,48,82,8220,4222,1,39,2,10.0,8,8.0,1
20240205,2,7687982,1,1,1300000.0,1300000.0,48,47,4719,5242,1,45,2,5.0,8,8.0,1
20240205,2,7687984,1,2,3000000.0,3000000.0,48,86,8621,2267,1,52,1,10.0,8,8.0,1
20240205,2,7687985,1,1,4800000.0,4800000.0,48,86,8610,2211,1,26,1,10.0,8,8.0,1
20240205,2,7687986,1,1,2000000.0,2000000.0,40,49,4921,8331,1,54,1,10.0,8,8.0,1
20240205,2,7687987,1,1,1300000.0,1300000.0,48,15,1513,4321,1,50,1,5.0,8,8.0,1
20240205,2,7687988,1,3,1300000.0,1300000.0,48,85,8530,5414,1,39,1,5.0,8,8.0,1
20240205,2,7687989,1,1,1300000.0,1300000.0,44,43,4322,7126,1,57,1,3.0,8,8.0,1
20240205,2,7687992,1,4,550000.0,350000.0,18,88,8891,5311,1,32,2,10.0,8,8.0,1
20240205,2,7687994,1,1,1300000.0,1300000.0,48,94,9491,4321,1,52,2,5.0,8,8.0,1
20240205,2,7687994,1,4,800000.0,800000.0,48,56,5611,5131,1,31,1,5.0,8,8.0,1
20240205,2,7687995,1,1,1300000.0,1300000.0,48,64,6412,9112,1,62,2,5.0,8,8.0,1
20240205,2,7687995,1,4,900000.0,900000.0,48,47,4781,5211,1,72,1,3.0,8,8.0,1
20240205,2,7687995,1,5,1300000.0,1300000.0,48,49,4923,4321,1,38,1,8.0,8,8.0,1
20240205,2,7687996,1,1,1400000.0,1400000.0,48,52,5224,5414,1,43,2,9.0,8,8.0,1
20240205,2,7687996,1,4,1300000.0,1300000.0,48,86,8622,5329,1,21,2,8.0,8,8.0,1
20240205,2,7687998,1,1,2700000.0,2700000.0,48,46,4631,2141,1,56,1,10.0,8,8.0,1
20240205,2,7687999,1,1,1300000.0,1300000.0,112,68,6820,5153,1,50,1,5.0,8,8.0,1
20240205,2,7687999,1,2,1500000.0,1300000.0,48,1,143,5230,1,39,2,5.0,8,8.0,1
20240205,2,7687999,1,3,300000.0,300000.0,16,68,6820,9129,1,26,1,5.0,8,8.0,1
20240205,2,7688000,1,1,1400000.0,1400000.0,48,23,2310,9112,1,42,1,5.0,8,8.0,1
20240205,2,7688001,1,1,1200000.0,1000000.0,48,56,5611,5131,1,32,2,8.0,8,8.0,1
20240205,2,7688002,1,2,1300000.0,1300000.0,48,14,1410,8153,1,36,2,5.0,8,8.0,1
20240205,2,7688004,1,1,300000.0,300000.0,12,10,1089,9412,1,65,2,3.0,8,8.0,1
